black_ratio,edge_ratio,mean_intensity,std_intensity,center_x,center_y,contour_count,bbox_area,aspect_ratio,horizontal_density_std,vertical_density_std,cell_occupancy_count,cell_density_std,symmetry_score,label
0.09423828125,0.1414794921875,229.93914794921875,72.47431031019248,0.4911046794041451,0.48470895401554404,18,1.0,1.0,18.913350939217512,18.75614482642955,15,0.04694615367860123,0.136962890625,0
0.00927734375,0.11236572265625,245.67120361328125,36.03844837931323,0.6073190789473685,0.3695518092105263,12,0.3411865234375,0.7558139534883721,2.0068242947502903,2.5943146975646574,3,0.018692309318897433,0.0185546875,0
0.01385498046875,0.12408447265625,244.08056640625,39.49830461738749,0.6829226321585903,0.49456222466960353,20,0.6842041015625,0.8050847457627118,1.7993698712587554,2.372415843311149,7,0.016580793067166325,0.0277099609375,0
0.0150146484375,0.1231689453125,244.23199462890625,33.563421255337666,0.5429052337398373,0.3975800304878049,16,0.673828125,1.3043478260869565,2.5267610659448985,2.2796976738977914,4,0.026710535314744852,0.030029296875,0
0.00750732421875,0.01715087890625,252.7716064453125,19.999541241257003,0.4848831300813008,0.5344893292682927,10,0.531005859375,1.5466666666666666,1.438327716862103,1.063619584764097,5,0.012327137403491532,0.0150146484375,0
0.01715087890625,0.12139892578125,243.556640625,41.48555747895404,0.5476534697508897,0.6002279804270463,15,0.57403564453125,1.0421052631578946,3.2549447809976364,2.724479863633378,5,0.02681541924490486,0.0343017578125,0
0.0174560546875,0.1287841796875,243.1417236328125,35.373585955585774,0.4676027097902098,0.5492788461538461,19,0.792236328125,1.0727272727272728,2.9803637964810603,2.3065273376604494,7,0.02175969661862291,0.03271484375,0
0.0062255859375,0.12591552734375,249.04052734375,22.0404860541495,0.4524356617647059,0.46951593137254904,14,0.560546875,1.3658536585365855,1.5173958726630965,1.1947762277409941,4,0.012572056982973872,0.012451171875,0
0.01513671875,0.1202392578125,243.94464111328125,40.41412879178679,0.3605090725806452,0.5742817540322581,18,0.686767578125,1.1958762886597938,2.35435102522967,2.8360128261346067,5,0.025395319578019226,0.030029296875,0
0.0045166015625,0.01251220703125,253.42535400390625,16.236910119874786,0.44890202702702703,0.31915118243243246,26,0.4522705078125,0.8210526315789474,1.1292238415721658,1.1497919309053268,4,0.007626220042693982,0.009033203125,0
0.0194091796875,0.12530517578125,242.409423828125,43.415688083207186,0.5449341588050315,0.531004323899371,19,0.7049560546875,1.0476190476190477,2.7782199083900827,2.9527116112778438,9,0.016503888192251584,0.03759765625,0
0.0068359375,0.0159912109375,252.72198486328125,19.995151147219705,0.4429408482142857,0.6242327008928571,23,0.7763671875,0.8833333333333333,1.1319231422671772,1.1524430571616109,4,0.012299454802548827,0.013671875,0
0.01519775390625,0.11370849609375,244.45367431640625,39.72146894491664,0.4039909638554217,0.4318210341365462,16,0.61767578125,1.3068181818181819,2.8974897372283737,2.599003997177332,5,0.023490765761044658,0.0303955078125,0
0.03131103515625,0.1396484375,236.21173095703125,46.208221539818304,0.48428362573099415,0.515822977582846,25,0.8558349609375,1.0789473684210527,3.7343341394208083,3.688021348208786,10,0.026211810602009722,0.0560302734375,0
0.0048828125,0.01080322265625,253.56451416015625,16.165404443247446,0.63486328125,0.35556640625,10,0.41949462890625,1.1012658227848102,1.192424001771182,0.9842509842514764,3,0.011005300458578754,0.009765625,0
0.01922607421875,0.1251220703125,242.79388427734375,42.68425058780425,0.37155257936507935,0.40709325396825397,19,0.62109375,0.9056603773584906,2.3448825388692183,2.2565956928731716,6,0.025818303963569773,0.0379638671875,0
0.0233154296875,0.12579345703125,241.87872314453125,45.15299378863678,0.5558736910994765,0.4905104712041885,16,0.5712890625,0.8653846153846154,3.797582238658565,3.8890559084918026,6,0.03248607300416399,0.045654296875,0
